rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
44,2080857,MTH-252,task-00023-mth-252-graded-task-mini-exam-2-retake,graded_task,Mini-Exam 2 - Retake,2026-09-02T23:59,Sep 2 by 11:59pm,upcoming,,5,,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982654,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586047,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654|https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
45,2080857,MTH-252,task-00025-mth-252-graded-task-mini-exam-3-retake,graded_task,Mini-Exam 3 - Retake,2026-09-02T23:59,Sep 2 by 11:59pm,upcoming,,5,,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982655,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586049,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655|https://canvas.oregonstate.edu/courses/2080857/assignments/10586049?module_item_id=26982655#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
46,2080857,MTH-252,task-00027-mth-252-graded-task-mini-exam-4-retake,graded_task,Mini-Exam 4 - Retake,2026-09-02T23:59,Sep 2 by 11:59pm,upcoming,,5,,Final Exam: Available Monday - Wednesday of week 11,mi-mth-252-26982656,action_required,high,candidate,needs_manual_decision,obj-mth-252-assignment-10586051,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656|https://canvas.oregonstate.edu/courses/2080857/assignments/10586051?module_item_id=26982656#|https://canvas.oregonstate.edu/courses/2080857/modules|https://canvas.oregonstate.edu/courses/2080857/grades,Plan/complete this task according to its module and due information.
47,2080857,MTH-252,task-00119-mth-252-prep-reading-252-lecture-1-1-to-me1-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,252-Lecture-1.1-to-ME1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums|Module 2: Intro to Definite Integral and Properties",mi-mth-252-26982546|mi-mth-252-26982555,prep_required,medium,candidate,,obj-mth-252-file-119223553,file,https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546|https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982555|https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982546#|https://canvas.oregonstate.edu/courses/2080857/files/119223553?module_item_id=26982555#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
48,2080857,MTH-252,task-00120-mth-252-prep-reading-252-lecture-1-3-to-me2-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,252-Lecture-1.3-to-ME2.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 3: The Fundamental Theorems of Calculus|Module 4: Introduction to Applications,mi-mth-252-26982565|mi-mth-252-26982574,prep_required,medium,candidate,,obj-mth-252-file-119223594,file,https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982565|https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982574|https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982565#|https://canvas.oregonstate.edu/courses/2080857/files/119223594?module_item_id=26982574#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
49,2080857,MTH-252,task-00121-mth-252-prep-reading-252-lecture-2-1-to-me4-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,252-Lecture-2.1-to-ME4.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 7: Applications of Integration - Graphical|Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982610|mi-mth-252-26982621,prep_required,medium,candidate,,obj-mth-252-file-119223597,file,https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982610|https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982621|https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982610#|https://canvas.oregonstate.edu/courses/2080857/files/119223597?module_item_id=26982621#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
50,2080857,MTH-252,task-00122-mth-252-prep-reading-252-lecture-2-5-to-me5-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,252-Lecture-2.5-to-ME5.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 9: Applications of Integration - Real-World|Module 10: Applications of Integration - Real World,mi-mth-252-26982633|mi-mth-252-26982644,prep_required,medium,candidate,,obj-mth-252-file-119223598,file,https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982633|https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982644|https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982633#|https://canvas.oregonstate.edu/courses/2080857/files/119223598?module_item_id=26982644#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
51,2080857,MTH-252,task-00123-mth-252-prep-reading-252-lecture-3-1-to-me3-pdf-integral-calculus-mth-252z-400-u2026,prep_reading,252-Lecture-3.1-to-ME3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 5: Techniques to Solve Integrals|Module 6: Techniques Continued,mi-mth-252-26982588|mi-mth-252-26982599,prep_required,medium,candidate,,obj-mth-252-file-119223561,file,https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982588|https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982599|https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982588#|https://canvas.oregonstate.edu/courses/2080857/files/119223561?module_item_id=26982599#|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
52,2080857,MTH-252,task-00052-mth-252-critical-setup-achieve-registration-process-v3-pdf,critical_setup,Achieve Registration Process_v3.pdf,,,no_due_found,,,,,,action_required,high,candidate,needs_download|needs_manual_decision,obj-mth-252-download-119223565,download,https://canvas.oregonstate.edu/courses/2080857/files/119223565/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524|https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524#,Plan/complete this task according to its module and due information.
53,2080857,MTH-252,task-00124-mth-252-critical-setup-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,critical_setup,Achieve Registration Process_v3.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26982524,action_required,high,candidate,,obj-mth-252-file-119223565,file,https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524|https://canvas.oregonstate.edu/courses/2080857/files/119223565?module_item_id=26982524#|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
54,2080857,MTH-252,task-00056-mth-252-external-tool-application-area-under-curve-distance-links-to-an-external-site,external_tool,Application: Area under curve: Distance Links to an external site.,,,no_due_found,,,,1.1 Approximating Area Under the Curve,mi-mth-252-26982660,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982660,external_url,https://youtu.be/DZZd1qo1n2A|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
55,2080857,MTH-252,task-00057-mth-252-external-tool-application-area-under-the-graph-table-links-to-an-external-site,external_tool,"Application: Area under the graph, table Links to an external site.",,,no_due_found,,,,1.1 Approximating Area Under the Curve,mi-mth-252-26982662,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982662,external_url,https://youtu.be/_lNM3EZhByw|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
56,2080857,MTH-252,task-00058-mth-252-external-tool-application-average-value-of-investment-links-to-an-external-site,external_tool,Application: Average value of investment Links to an external site.,,,no_due_found,,,,1.3 - Continued: Working with Integrals,mi-mth-252-26982696,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982696,external_url,https://youtu.be/80fxxec6ihM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
57,2080857,MTH-252,task-00130-mth-252-lecture-video-arc-length-1,lecture_video,Arc length 1,,,no_due_found,,,,2.4 Arc Length,mi-mth-252-26982773,prep_required,medium,candidate,,obj-mth-252-module-item-26982773,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982773|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
58,2080857,MTH-252,task-00131-mth-252-lecture-video-arc-length-1-continued,lecture_video,Arc length 1 continued,,,no_due_found,,,,2.4 Arc Length,mi-mth-252-26982774,prep_required,medium,candidate,,obj-mth-252-module-item-26982774,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982774|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
59,2080857,MTH-252,task-00132-mth-252-lecture-video-arc-length-2,lecture_video,Arc length 2,,,no_due_found,,,,2.4 Arc Length,mi-mth-252-26982775,prep_required,medium,candidate,,obj-mth-252-module-item-26982775,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982775|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
60,2080857,MTH-252,task-00133-mth-252-lecture-video-arc-length-3,lecture_video,Arc length 3,,,no_due_found,,,,2.4 Arc Length,mi-mth-252-26982776,prep_required,medium,candidate,,obj-mth-252-module-item-26982776,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982776|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
61,2080857,MTH-252,task-00134-mth-252-lecture-video-arc-length-4,lecture_video,Arc length 4,,,no_due_found,,,,2.4 Arc Length,mi-mth-252-26982777,prep_required,medium,candidate,,obj-mth-252-module-item-26982777,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982777|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
62,2080857,MTH-252,task-00059-mth-252-prep-reading-area-accumulation-graph-analysis-openstax-specific-links-to-an-external-site,prep_reading,Area Accumulation Graph Analysis (OpenStax Specific) Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982680,prep_required,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982680,external_url,https://youtu.be/yjJ1JIvX7t4|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
63,2080857,MTH-252,task-00135-mth-252-lecture-video-area-between-curves-respect-to-y,lecture_video,"Area between curves , respect to y",,,no_due_found,,,,2.1Areas Between Curves,mi-mth-252-26982758,prep_required,medium,candidate,,obj-mth-252-module-item-26982758,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982758|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
64,2080857,MTH-252,task-00136-mth-252-lecture-video-area-between-curves-2,lecture_video,Area between curves 2,,,no_due_found,,,,2.1Areas Between Curves,mi-mth-252-26982755,prep_required,medium,candidate,,obj-mth-252-module-item-26982755,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982755|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
65,2080857,MTH-252,task-00137-mth-252-lecture-video-area-between-curves-3,lecture_video,Area between curves 3,,,no_due_found,,,,2.1Areas Between Curves,mi-mth-252-26982756,prep_required,medium,candidate,,obj-mth-252-module-item-26982756,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982756|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
66,2080857,MTH-252,task-00138-mth-252-lecture-video-area-between-curves-4,lecture_video,Area between curves 4,,,no_due_found,,,,2.1Areas Between Curves,mi-mth-252-26982757,prep_required,medium,candidate,,obj-mth-252-module-item-26982757,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982757|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
67,2080857,MTH-252,task-00060-mth-252-external-tool-area-under-curve-more-rectangles-links-to-an-external-site,external_tool,"Area under curve, more rectangles Links to an external site.",,,no_due_found,,,,1.1 Approximating Area Under the Curve,mi-mth-252-26982661,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982661,external_url,https://youtu.be/B8WYjWiw5YM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
68,2080857,MTH-252,task-00061-mth-252-external-tool-area-under-curve-left-sum-links-to-an-external-site,external_tool,Area under curve: Left Sum Links to an external site.,,,no_due_found,,,,1.1 Approximating Area Under the Curve,mi-mth-252-26982663,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982663,external_url,https://youtu.be/v9WTXqKgg7I|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
