module_item_id,canvas_module_item_id,course_id,course_code,module_id,module_order,item_order,title,item_type,destination_canvas_object_type,destination_canvas_object_id,destination_object_id,destination_page_id,href,external_href,indent,requirements,requirement_raw,capture_status,source_page_id,source_url,source_text_sample
mi-mth-252-26982689,26982689,2080857,MTH-252,mod-mth-252-023-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,23,169,The antiderivative (trig) Links to an external site.,External Url,module_item,26982689,obj-mth-252-module-item-26982689,00803-mth-252-linked-detail-the-antiderivative-trig,https://youtu.be/7TPVm_DwsYE,https://youtu.be/7TPVm_DwsYE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url The antiderivative (trig) Links to an external site. The antiderivative (trig) 11 external_url 26982689 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark do
mi-mth-252-26982690,26982690,2080857,MTH-252,mod-mth-252-023-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,23,170,Find antiderivative 2 Links to an external site.,External Url,module_item,26982690,obj-mth-252-module-item-26982690,00806-mth-252-linked-detail-find-antiderivative-2,https://youtu.be/-_FJ1V5_Fcc,https://youtu.be/-_FJ1V5_Fcc,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Find antiderivative 2 Links to an external site. Find antiderivative 2 12 external_url 26982690 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must 
mi-mth-252-26982691,26982691,2080857,MTH-252,mod-mth-252-023-1-3-fundamental-theorem-of-calculus-i-ii-antiderivatives,23,171,Find antiderivative 3 Links to an external site.,External Url,module_item,26982691,obj-mth-252-module-item-26982691,00809-mth-252-linked-detail-find-antiderivative-3,https://youtu.be/KM61G41NKGY,https://youtu.be/KM61G41NKGY,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Find antiderivative 3 Links to an external site. Find antiderivative 3 13 external_url 26982691 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must 
mi-mth-252-26982692,26982692,2080857,MTH-252,mod-mth-252-024-1-3-continued-working-with-integrals,24,172,Average value of a function Links to an external site.,External Url,module_item,26982692,obj-mth-252-module-item-26982692,00812-mth-252-linked-detail-average-value-of-a-function,https://youtu.be/2ikYbP6DpzE,https://youtu.be/2ikYbP6DpzE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Average value of a function Links to an external site. Average value of a function 1 external_url 26982692 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark
mi-mth-252-26982693,26982693,2080857,MTH-252,mod-mth-252-024-1-3-continued-working-with-integrals,24,173,Average Value: Find C Value(s) (Alta Specific) Links to an external site.,External Url,module_item,26982693,obj-mth-252-module-item-26982693,00815-mth-252-linked-detail-average-value-find-c-value-s-alta-specific,https://youtu.be/20XiiJFlgd0,https://youtu.be/20XiiJFlgd0,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Average Value: Find C Value(s) (Alta Specific) Links to an external site. Average Value: Find C Value(s) (Alta Specific) 2 external_url 26982693 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module ite
mi-mth-252-26982694,26982694,2080857,MTH-252,mod-mth-252-024-1-3-continued-working-with-integrals,24,174,Average value of f continued Links to an external site.,External Url,module_item,26982694,obj-mth-252-module-item-26982694,00813-mth-252-linked-detail-average-value-of-f-continued,https://youtu.be/3BxBjhsoF6o,https://youtu.be/3BxBjhsoF6o,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Average value of f continued Links to an external site. Average value of f continued 3 external_url 26982694 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Ma
mi-mth-252-26982695,26982695,2080857,MTH-252,mod-mth-252-024-1-3-continued-working-with-integrals,24,175,Average temperature Links to an external site.,External Url,module_item,26982695,obj-mth-252-module-item-26982695,00810-mth-252-linked-detail-average-temperature,https://youtu.be/ba7HOTlDBec,https://youtu.be/ba7HOTlDBec,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Average temperature Links to an external site. Average temperature 4 external_url 26982695 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark 
mi-mth-252-26982696,26982696,2080857,MTH-252,mod-mth-252-024-1-3-continued-working-with-integrals,24,176,Application: Average value of investment Links to an external site.,External Url,module_item,26982696,obj-mth-252-module-item-26982696,00807-mth-252-linked-detail-application-average-value-of-investment,https://youtu.be/80fxxec6ihM,https://youtu.be/80fxxec6ihM,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Application: Average value of investment Links to an external site. Application: Average value of investment 5 external_url 26982696 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been v
mi-mth-252-26982697,26982697,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,177,Intro: Net change theorem Links to an external site.,External Url,module_item,26982697,obj-mth-252-module-item-26982697,00804-mth-252-linked-detail-intro-net-change-theorem,https://youtu.be/EivFp4mscX4,https://youtu.be/EivFp4mscX4,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Intro: Net change theorem Links to an external site. Intro: Net change theorem 1 external_url 26982697 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark don
mi-mth-252-26982698,26982698,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,178,Net change in population Links to an external site.,External Url,module_item,26982698,obj-mth-252-module-item-26982698,00801-mth-252-linked-detail-net-change-in-population,https://youtu.be/jX2MPRxtTwE,https://youtu.be/jX2MPRxtTwE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Net change in population Links to an external site. Net change in population 2 external_url 26982698 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done 
mi-mth-252-26982699,26982699,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,179,Net Displacement at Time t (Alta Specific) Links to an external site.,External Url,module_item,26982699,obj-mth-252-module-item-26982699,00798-mth-252-linked-detail-net-displacement-at-time-t-alta-specific,https://youtu.be/HLYafwRnYyk,https://youtu.be/HLYafwRnYyk,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Net Displacement at Time t (Alta Specific) Links to an external site. Net Displacement at Time t (Alta Specific) 3 external_url 26982699 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has be
mi-mth-252-26982700,26982700,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,180,"Area under the curve: Interpretation, velocity Links to an external site.",External Url,module_item,26982700,obj-mth-252-module-item-26982700,00795-mth-252-linked-detail-area-under-the-curve-interpretation-velocity,https://youtu.be/Z_OHgubPJKA,https://youtu.be/Z_OHgubPJKA,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,"External Url Area under the curve: Interpretation, velocity Links to an external site. Area under the curve: Interpretation, velocity 4 external_url 26982700 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module ite"
mi-mth-252-26982701,26982701,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,181,Velocity example 1 Links to an external site.,External Url,module_item,26982701,obj-mth-252-module-item-26982701,00792-mth-252-linked-detail-velocity-example-1,https://youtu.be/VS2CEu6qbUg,https://youtu.be/VS2CEu6qbUg,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Velocity example 1 Links to an external site. Velocity example 1 5 external_url 26982701 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark th
mi-mth-252-26982702,26982702,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,182,Future value Links to an external site.,External Url,module_item,26982702,obj-mth-252-module-item-26982702,00789-mth-252-linked-detail-future-value,https://youtu.be/rlyoHQn8eSY,https://youtu.be/rlyoHQn8eSY,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Future value Links to an external site. Future value 6 external_url 26982702 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark this module it
mi-mth-252-26982703,26982703,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,183,Integration: Odd/Even functions Links to an external site.,External Url,module_item,26982703,obj-mth-252-module-item-26982703,00786-mth-252-linked-detail-integration-odd-even-functions,https://youtu.be/gxcZ80pWOx0,https://youtu.be/gxcZ80pWOx0,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Integration: Odd/Even functions Links to an external site. Integration: Odd/Even functions 7 external_url 26982703 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is compl
mi-mth-252-26982704,26982704,2080857,MTH-252,mod-mth-252-025-1-4-integration-formulas-and-net-change,25,184,Integration: Odd/Even function continued Links to an external site.,External Url,module_item,26982704,obj-mth-252-module-item-26982704,00783-mth-252-linked-detail-integration-odd-even-function-continued,https://youtu.be/MKM_E81rFII,https://youtu.be/MKM_E81rFII,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Integration: Odd/Even function continued Links to an external site. Integration: Odd/Even function continued 8 external_url 26982704 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been v
mi-mth-252-26982705,26982705,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,185,Intro. Substitution Links to an external site.,External Url,module_item,26982705,obj-mth-252-module-item-26982705,00780-mth-252-linked-detail-intro-substitution,https://youtu.be/568hUU4beuk,https://youtu.be/568hUU4beuk,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Intro. Substitution Links to an external site. Intro. Substitution 1 external_url 26982705 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark done Must mark 
mi-mth-252-26982706,26982706,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,186,Intro. Substitution continued Links to an external site.,External Url,module_item,26982706,obj-mth-252-module-item-26982706,00777-mth-252-linked-detail-intro-substitution-continued,https://youtu.be/3MbdmYeYB_I,https://youtu.be/3MbdmYeYB_I,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Intro. Substitution continued Links to an external site. Intro. Substitution continued 2 external_url 26982706 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete 
mi-mth-252-26982707,26982707,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,187,Substitution with definite integrals Links to an external site.,External Url,module_item,26982707,obj-mth-252-module-item-26982707,00774-mth-252-linked-detail-substitution-with-definite-integrals,https://youtu.be/emRDaSYCLMs,https://youtu.be/emRDaSYCLMs,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution with definite integrals Links to an external site. Substitution with definite integrals 3 external_url 26982707 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed an
mi-mth-252-26982708,26982708,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,188,Substitution example: Rational function Links to an external site.,External Url,module_item,26982708,obj-mth-252-module-item-26982708,00771-mth-252-linked-detail-substitution-example-rational-function,https://youtu.be/hauyUjzRTos,https://youtu.be/hauyUjzRTos,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Rational function Links to an external site. Substitution example: Rational function 4 external_url 26982708 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been vie
mi-mth-252-26982709,26982709,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,189,Substitution example: Exponential Links to an external site.,External Url,module_item,26982709,obj-mth-252-module-item-26982709,00768-mth-252-linked-detail-substitution-example-exponential,https://youtu.be/YvrmGNyHs90,https://youtu.be/YvrmGNyHs90,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Exponential Links to an external site. Substitution example: Exponential 5 external_url 26982709 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is c
mi-mth-252-26982710,26982710,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,190,Substitution example: Trig Links to an external site.,External Url,module_item,26982710,obj-mth-252-module-item-26982710,00765-mth-252-linked-detail-substitution-example-trig,https://youtu.be/YvrmGNyHs90,https://youtu.be/YvrmGNyHs90,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Trig Links to an external site. Substitution example: Trig 6 external_url 26982710 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark d
mi-mth-252-26982711,26982711,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,191,Substitution: Inverse trig example 1 Links to an external site.,External Url,module_item,26982711,obj-mth-252-module-item-26982711,00762-mth-252-linked-detail-substitution-inverse-trig-example-1,https://youtu.be/J6MvP8SYVfo,https://youtu.be/J6MvP8SYVfo,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution: Inverse trig example 1 Links to an external site. Substitution: Inverse trig example 1 7 external_url 26982711 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed an
mi-mth-252-26982712,26982712,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,192,Substitution: Inverse trig example 2 Links to an external site.,External Url,module_item,26982712,obj-mth-252-module-item-26982712,00759-mth-252-linked-detail-substitution-inverse-trig-example-2,https://youtu.be/ypoOeSJjp4k,https://youtu.be/ypoOeSJjp4k,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution: Inverse trig example 2 Links to an external site. Substitution: Inverse trig example 2 8 external_url 26982712 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed an
mi-mth-252-26982713,26982713,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,193,Substitution example: Logarithms Links to an external site.,External Url,module_item,26982713,obj-mth-252-module-item-26982713,00756-mth-252-linked-detail-substitution-example-logarithms,https://youtu.be/FJHHQdQEecE,https://youtu.be/FJHHQdQEecE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Logarithms Links to an external site. Substitution example: Logarithms 9 external_url 26982713 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is com
mi-mth-252-26982714,26982714,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,194,Substitution example: Rational function with logs Links to an external site.,External Url,module_item,26982714,obj-mth-252-module-item-26982714,00753-mth-252-linked-detail-substitution-example-rational-function-with-logs,https://youtu.be/VY5r1-9apdc,https://youtu.be/VY5r1-9apdc,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Rational function with logs Links to an external site. Substitution example: Rational function with logs 10 external_url 26982714 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Mod
mi-mth-252-26982715,26982715,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,195,Substitution example: Composed exponential with trig Links to an external site.,External Url,module_item,26982715,obj-mth-252-module-item-26982715,00750-mth-252-linked-detail-substitution-example-composed-exponential-with-trig,https://youtu.be/zherIhRjLtM,https://youtu.be/zherIhRjLtM,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution example: Composed exponential with trig Links to an external site. Substitution example: Composed exponential with trig 11 external_url 26982715 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item View
mi-mth-252-26982716,26982716,2080857,MTH-252,mod-mth-252-026-1-5-substitution-u-sub,26,196,Substitution with indefinite integral Links to an external site.,External Url,module_item,26982716,obj-mth-252-module-item-26982716,00747-mth-252-linked-detail-substitution-with-indefinite-integral,https://youtu.be/GQC0YcyEzto,https://youtu.be/GQC0YcyEzto,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Substitution with indefinite integral Links to an external site. Substitution with indefinite integral 12 external_url 26982716 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed
mi-mth-252-26982717,26982717,2080857,MTH-252,mod-mth-252-027-1-6-exponentials-and-logarithms,27,197,Example problems: Exponentials Links to an external site.,External Url,module_item,26982717,obj-mth-252-module-item-26982717,00744-mth-252-linked-detail-example-problems-exponentials,https://youtu.be/D9dqdbCgJQM,https://youtu.be/D9dqdbCgJQM,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Example problems: Exponentials Links to an external site. Example problems: Exponentials 1 external_url 26982717 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complet
mi-mth-252-26982718,26982718,2080857,MTH-252,mod-mth-252-027-1-6-exponentials-and-logarithms,27,198,Integrating exponentials: example 2 Links to an external site.,External Url,module_item,26982718,obj-mth-252-module-item-26982718,00741-mth-252-linked-detail-integrating-exponentials-example-2,https://youtu.be/DffQa5SyMSE,https://youtu.be/DffQa5SyMSE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Integrating exponentials: example 2 Links to an external site. Integrating exponentials: example 2 2 external_url 26982718 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and 
mi-mth-252-26982719,26982719,2080857,MTH-252,mod-mth-252-027-1-6-exponentials-and-logarithms,27,199,Integrating exponentials: Example 3 Links to an external site.,External Url,module_item,26982719,obj-mth-252-module-item-26982719,00738-mth-252-linked-detail-integrating-exponentials-example-3,https://youtu.be/BNSonfQqHA4,https://youtu.be/BNSonfQqHA4,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Integrating exponentials: Example 3 Links to an external site. Integrating exponentials: Example 3 3 external_url 26982719 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and 
mi-mth-252-26982720,26982720,2080857,MTH-252,mod-mth-252-027-1-6-exponentials-and-logarithms,27,200,Integrating Natural Log (Alta Specific) Links to an external site.,External Url,module_item,26982720,obj-mth-252-module-item-26982720,00735-mth-252-linked-detail-integrating-natural-log-alta-specific,https://youtu.be/ZL3rzP04cGQ,https://youtu.be/ZL3rzP04cGQ,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Integrating Natural Log (Alta Specific) Links to an external site. Integrating Natural Log (Alta Specific) 4 external_url 26982720 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been vie
mi-mth-252-26982721,26982721,2080857,MTH-252,mod-mth-252-028-3-1-integration-by-parts,28,201,Intro. Integration by Parts Links to an external site.,External Url,module_item,26982721,obj-mth-252-module-item-26982721,00732-mth-252-linked-detail-intro-integration-by-parts,https://youtu.be/xmFK_mG120k,https://youtu.be/xmFK_mG120k,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Intro. Integration by Parts Links to an external site. Intro. Integration by Parts 1 external_url 26982721 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module item has been viewed and is complete Mark
mi-mth-252-26982722,26982722,2080857,MTH-252,mod-mth-252-028-3-1-integration-by-parts,28,202,Intro. Integration by Parts: Definite integral Links to an external site.,External Url,module_item,26982722,obj-mth-252-module-item-26982722,00729-mth-252-linked-detail-intro-integration-by-parts-definite-integral,https://youtu.be/aA15lSLSxgE,https://youtu.be/aA15lSLSxgE,0,,context_module_item student-view external_url indent_0 _requirement ExternalUrl_0,captured,00002-mth-252-modules-course-modules-integral-calculus-mth-252z-400-u2026,https://canvas.oregonstate.edu/courses/2080857/modules,External Url Intro. Integration by Parts: Definite integral Links to an external site. Intro. Integration by Parts: Definite integral 2 external_url 26982722 0 Score at least Must score at least to complete this module item Scored at least Module item has been completed by scoring at least Score at least % Must score at least % to complete this module item Scored at least % Module item has been completed by scoring at least % View Must view in order to complete this module item Viewed Module ite
